org_id,org_name,concept_id
47347,NetApp,8432
47374,California Labor Federation, Committee on Political Education,2518
47374,California Labor Federation, Committee on Political Education,14
47383,Cal. Association of Dental Plans (PAC),1911
47384,Cal. Association of Winegrape Growers State PAC,2017
47385,Cal. Beer & Beverage Distributors Community Affairs,2054
47386,Cal. Cable & Telecommunications Assn PAC,2088
47387,Cal. Cattleman's Association,2103
47388,Cal. Hotel & Lodging Association PAC,2464
47389,Cal. Independent Petroleum Assoc. PAC,2483
47390,Cal. Orthotic & Prosthetic Assoc. PAC,2693
47392,California Medical Association (SCC),19
47399,GlaxoSmith Kline,5839
47409,Philip Morris USA Inc (Altria),9224
47411,Recording Industry Assoc. of America,9683
47416,Verizon Communications Inc. Good Government Club CA,12424
47418,Alford Distributing,402
47430,Padre Dam Municipal Water District,8968
47445,Hamann Companies,6095
47456,Northrop Grumman Corp,8596
47509,Ellis & Associates,4978
47530,John H. Kautz Farms,6833
47568,Randle Communications,9646
47592,RJ Watkins & Co,9874
47598,Sierra Padre Mill Co,10641
47606,Amgen State Government Affairs,770
47614,California Financial Services Assoc PAC,2383
47615,California Radiological PAC,2788
47616,California Statewide Law Enforcement Assoc PAC,3021
47643,Recording Industry Assoc of America PAC,9684
47672,Harris & Associates,6119
47676,CA Marketing & Promotion Group Inc.,2578
47685,Law Offices of David S.W. Fang,7179
47715,W2 Design Inc.,12537
47762,Armbruster Goldsmith & Delvac LLP,933
47768,Univ. of Southern California,12303
47780,University of Southern CA,12296
47792,LA Conservation Corps.,7060
47796,LA Co. Metro Transportation Authority,7103
47819,Related Companies of California,9736
47824,CA Community Foundation,2207
47832,U.S. Bank,12075
47844,U.S. Department of Housing & Urban Development,12116
47851,California High Speed Rail Authority,2448
47856,Related Companies of CA,9736
47859,CA State Transportation Agency,2994
47884,Armbruster, Goldsmith & Delvac LLP,933
47893,BRIDGE Housing,1623
47924,CA State University,2999
47942,Saban Capital Group,9975
47949,John A.Perez for Lieutenant Governor 2018,6828
47964,Steven Ma/ThinkTank Learning Inc.,11035
47993,CA Psychological Assn PAC,2773
47995,CA Veterinary Medical Assn PAC,3083
47996,The Eli & Edythe Broad Foundation,11678
47998,CA Ambulatory Surgery Assn PAC,1822
48000,CA Assn of Highway Patrolmen PAC- SCC,1930
48001,CA Assn of Oral & Maxillofacial Surgeons PAC,1964
48002,CA Assn of Psychiatric Tech's, Inc. Pol. Action Fund- SCC,1984
48003,CA Bankers Assn State PAC,2050
48004,CA Cable & Telecommunications Assn PAC,2088
48005,CA Chiropractic Assn PAC,2149
48007,Western Growers PAC- CA,12698
48008,Western Plant Health Assn PAC,12717
48009,Dept of Defense,4596
48018,American Cab,564
48023,Construction Employers Assn (CEA) PAC,4153
48028,CA Citrus Mutual PAC,2154
48031,CA Dental PAC (CALDPAC)- SCC,2299
48032,CA Hospital Assn PAC, Sponsored by CAHHS,2460
48033,Assn of Talent Agents PAC,1136
48038,Bay Ship & Yacht Co.,1351
48042,CA Assn of Licensed Investigators PAC,1941
48043,CA Assn of Professional Scientists (CAPS-PAC),1978
48044,Entertainment Software Assn,5075
48046,CA Mortgage Bankers Assn PAC,2600
48047,CA Dermatology Society PAC (CalDERM PAC),2318
48049,CA Manufactured Housing PAC,2569
48050,CA Medical Assn (CALPAC)- SCC,2579
48053,CA Radiological PAC (CAL RAD PAC),2789
48054,CA Retailers Assn Good Gov't Council,2833
48055,CA Seed Assn PAC,2868
48056,CA State Assn of Electrical Workers,2927
48057,CA State Council of Laborers, PAC- SCC,2949
48058,CA Water Assn PAC,3092
48060,The Cabrera Firm, APC,11641
48064,Infrastructure PAC of the Assn General Contractors,6558
48067,Sheppard Mullin Richter & Hampton, LLP,10591
48073,Chevron Corporation & Its Subsidiaries/Affiliates,3494
48073,Chevron Corporation & Its Subsidiaries/Affiliates,2
48081,DMB Pacific Ventures LLC and Affiliates,4714
48083,E&J Gallo Winery,4813
48092,Faculty Assn of CA, CA Community Colleges (FACCC-PAC),5199
48108,Leep Tescher Helfman & Zanze,7252
48110,Liberty Mutual Insurance Co. PAC,7315
48127,Fox Group & Affiliated Entities,5615
48134,Orange County Professional FireFighters Assn. PAC,8831
48140,Political Action for Classified Emp. of CA School Emp- SCC,9363
48141,Professional Engineers in CA Gov't. (PECG-PAC)- SCC,9473
48150,International Franchise Assn,6664
48164,Solar Energy Industries Assn CA PAC,10754
48167,JPMorgan Chase & Co., PAC,6868
48185,Keeney, Waite & Stevens,6917
48195,Sprinkler Fitters & Apprentices Local 483 Leg PAC,10931
48209,Occidental Oil & Gas Corporation,8682
48211,The MICRA CA PAC of NORCAL Mutual Insurance Co.,11723
48244,Smith Steiner Vanderpool & Wax, APC,10717
48258,Large Scale Solar Assn PAC,7138
48263,Blue Shield of CA,1531
48270,Seaworld,10453
48306,San Diego Co. Apartment Assn PAC,10106
48326,The GlaxoSmithKline PAC,11688
48350,Dake Luna,4450
48361,I W Group,6742
48378,Sprinkler Fitters United Assoc. 709 PAC,10933
48380,Taylor & Ring LLP,11284
48388,Allied Pacific of CA IPA,457
48399,Munger, Tolles & Olson LLP,8162
48424,CA Assn for Behavior Analysis PAC,1863
48428,PWC - PriceWaterhouseCoopers, LP,9567
48430,CA Correctional Peace Officers Assoc PAC,2240
48438,TD Service Co,11295
48439,Brownstein, Hyatt, Farber, Schreck,1666
48445,Law Offices of Phillip B. Greer,7191
48453,OCBC'S BIZPAC,8679
48459,O'Hill Capital,8731
48461,Nike Inc and Affiliates,8508
48462,CA Motorcycle Dealers Assn PAC,2605
48467,American Federation of State, Co., & Municipal Emp. Council 57 PAC,21
48468,Apartment Assoc. of Greater LA Candidate PAC,854
48470,Binder & Malter LLP,1475
48472,CA State Retirees PAC,2985
48476,Consumer Attorneys of CA Consumer Protection Fund,4168
48476,Consumer Attorneys of CA Consumer Protection Fund,17
48484,General Motors Company PAC (GMPAC),5773
48486,Gold & Hammes,5867
48487,Law Office of Louis J. Goodman,7187
48506,Shulman Law Offices,10618
48510,Better Homes & Garden,1435
48513,Sprinkler Fitters & Apprentices Local 483 Leg. PAC,10931
48516,The Boeing Company PAC,11639
48523,Assoc. of California State Supervisors PAC,1089
48525,Cal. Chiropractic Assoc. Pac,2149
48526,Cal. Hospital Assoc. PAC,2459
48531,Howard Jarvis Taxpayer Association (SCC),6402
48531,Howard Jarvis Taxpayer Association (SCC),9
48533,Philip Morris USA Inc. (Altria),9224
48534,Verizon Communications Inc. Good Govt. Club,12425
48541,Chevron Corp. and Subsidiaries,2
48547,CA Cattlemen's Association PAC (Cattle-PAC),2107
48548,CA Mortgage Bankers Assoc PAC (CAMPAC),2601
48556,Health Net, Inc and its Affiliated Entities,6196
48566,Building Industry Association of Southern CA PAC,1686
48567,Greenfield Communications, Inc,5995
48570,EPS Settlements,5107
48575,Concept Development, Inc,4114
48582,CA Alliance of Taxpayer Advocates PAC,1812
48589,Dilac Restaurant,4664
48599,T & H Body Shop,11260
48602,RockledgeAssociates,9901
48620,State Farm Ins.,11002
48644,Cadence Design System,1734
48652,T&H Body Shop,11260
48653,Cali Today,3120
48675,CA Teamsters Public Affairs Council, Public Affairs Fund,3045
48676,AFSCME CA Dist Council 36,21
48681,CA Assn of Health Underwriters PAC,1927
48685,AFT Guild, Local 1931- COPE,295
48689,Pepsico, Inc. & Affiliated Entities,9147
48691,CA State Council of Laborers PAC - SCC,2949
48699,American Federation of State, County, and Municipal Employees Locan 3299 PAC,21
48704,Assn of CA State Supervisors PAC,1089
48706,Self: Law Office of Bryan W. Pease,  Inc.,10495
48709,Pacific Assn of Domestic Insurance Companies PAC (PADIC-PAC),8914
48719,CA Strategies,3024
48734,Bechtel Corporation,1370
48739,Accredited Surety & Casualty,154
48758,Brotherhood Crusade,1655
48761,Image Builders, ETC,6488
48786,The Greater Los Angeles Collectives Alliance,11692
48792,AFSCME-American Federation of State, County & Municipal Employees California District Council 36 PAC,21
48806,California Labor Federation- Committee on Political Education,2517
48806,California Labor Federation- Committee on Political Education,14
48808,Los Angeles Professional Managers Assn., PAC,7460
48822,AG Spanos Companies,310
48825,Hogan Manufacturing Inc,6308
48843,Clark Company,3806
48852,Michael Moats M.D.,7958
48854,City of Fresno,3690
48868,Papich Construction Co., Inc,9009
48888,Faculty Association of CA/CA Community Colleges,5197
48900,Hinderliter  de Llamas & Associates,6281
48903,CA Realty & Land Inc.,2805
48905,Law Offices of Patrick. R Sabelhaus,7190
48909,CohnReznick  LLP,3952
48914,Roxborough Pomerance Nye & Adreani,9935
48915,Law Offices of Patrick R. Sabelhaus,7190
48923,CPLLC,4355
48925,CA Dept. of Insurance,2313
48937,Parma Management Co,9042
48976,Avaya,1228
48978,Allstate,468
48996,City of S. Pasadena,3743
48997,Kelly G. Candaele,6924
49005,Jeffer Mangels Butler and Mitchell LLP,6782
49049,Holly J Mitchell for Senate 2018,6317
49050,TSA,11998
49076,Toni Sherman Int.LLC,11852
49101,Mebo International,7807
49106,AFSCME 1902 PAC-Californias for Clean and Reliable Water,21
49114,Westland Group,12741
49116,CA Assn Sheet Metal and Air Conditioning Contractors National Assoc PAC,2021
49126,CMTA - CA Manufacturers & Technology Assn PAC,8
49131,T.D. Service Financial,11296
49134,Klein, O'Neill & Singh, LLP,6994
49135,Coatings Resource Corp,3934
49144,Time Warner Cable California Employees PAC,11824
49147,CA Ambulance Association PAC,1820
49148,CA Medical Assn PAC (CALPC),2582
49156,CA Apartment Assn PAC (CAAPAC),1834
49161,Ronald Blue & Co. CPA's,9912
49169,CA Business Properties Assn PAC,2085
49170,J.D. Miller CPA,6778
49175,Spach, Capaldi & Waggaman, LLP,10904
49192,George D Watte & Sons,5793
49196,Pena's Disposal, Inc,9126
49214,ASSOC. OF CALIF. INSURANCE COMPANIES PAC,1076
49246,CLOUDBREAKSONOMALLC,3861
49267,Shorenstein Co.,10611
49275,Eli Lilly & Company PAC,4965
49296,Nike Inc. & Affiliates,8508
49331,American Subcontractors Association California, Inc. PAC,746
49342,Corsiglia, McMahon & Allard, LLP,4257
49343,CSEA Retirees, Inc. PAC,4394
49345,Don Chapin Company, Inc.,4737
49356,International Association of Heat & Frost Insultators & Allied Workers Local 16, AFL-CIO PAC,6631
49357,John Edward (Jed) York & Affiliated Entities, Including the Forty Niners Football Company LLC,6830
49360,Kicolin Realty,6951
49369,R&J Jewelry and Loan,9645
49372,Ryan LLC PAC,9971
49378,Standing COPE of the California Labor Federation, AFL-CIO,14
49384,US Concrete, Inc.,12105
49388,Tanimura and Antle,11263
49407,Driscoll,4762
49422,Jeffer Mangels Butler & Mitchell LLP,6782
49424,JLL,6816
49432,MEDICAL INSURANCE EXCHANGE OF CALIF.PAC,7823
49435,Mace Rich,7582
49437,California Real Estate Political Action Committee-California Association of Realtors,2803
49443,Ernst & Young, LLP PAC,5129
49455,HNTB Holdings LTD Political Action Committee,6302
49460,Citi Bank,3616
49477,California Psychological Association PAC,2773
49491,Recording Industry Association of America, Inc. PAC,9684
49513,Wal-Mart,12544
49518,UnitedHealth Group Inc.,12199
49524,Professional Engineers In California Government PECG -PAC,9472
49527,Brown and Caldwell,1661
49538,Disney Worldwide Service, Inc.,4697
49542,Verizon Communications Inc. Good Government Club California,12424
49565,Valero,12358
49580,Oaktree,8664
49606,Korean Institute of So. Cal,7010
49612,Wells Fargo & Co Employees PAC,12624
49616,American Beverage Association of California PAC,560
49620,Volunteer,12523
49636,WC Group LLC,12603
49647,Chevron Corporation and its subsidiaries/affliated,2
49655,Law Offices of Eric Y. Nishizawa,7181
49666,Tenet Health Care Corporation,11350
49669,Experian North America Inc. Federal PAC,5182
49673,California Manufacturers & Technology Association-PAC,8
49723,Asian Pacific Policy & Planning Council,988
49724,Farmers Group Inc. Employees and Agents PAC,5266
49728,Polaris, Inc.,9356
49770,D.F. Properties, Inc.,4645
49787,California Veterinary Medical Assn PAC,3083
49792,Magnus Pacific, LLC,7620
49817,California Professional Firefighters PAC- SCC,2763
49829,Pacific Assn of Domestic Insurance PAC,8913
49844,California Hospital Assn PAC,2459
49858,California Land Title Assn PAC,2523
49864,Western Electrical Contractors Assn, Inc. Good Gov't PAC,12690
49870,San Joaquin Bits,10215
49878,California Cotton Ginners/Growers PAC,2248
49912,Advance Beverage Company, Inc.,219
49929,Nuckles Oil Co. Inc. dba Merit Oil Company,8629
49934,Western Agricultural Processors Assn. PAC,12667
49944,West Side Waste Management,12753
49946,California Almond Industry PAC, Sponsored by the Almond Hullers & Processors Assn,1817
49947,American Pistachio Growers California PAC,710
49954,Bakersfield ARC,1265
49965,J&J Farms,6760
49969,Laborde Land Company, LLC,7044
49978,State Building and Construction Trades Council of California PAC SCC,10992
50011,Learn 4 Life Charters,7238
50015,ChamberPAC SCC,3450
50019,H.W. Hunter, Inc.,6456
50033,Minc, Inc.,7580
50044,Western Pacific Roofing Co.,12715
50053,Government Employees Insurance Co,5926
50065,CA Assn. of Health Underwriters PAC,1927
50066,CA Assn. of Highway Patrolmen PAC,1929
50067,CA Distributors Assn. PAC,2330
50069,CA Radiological PAC AKA CAL RAD PAC,2790
50071,CA Water Assn. PAC,3092
50073,California Loan & Jewelry Co. Inc.,2557
50074,Capital City L & J, Inc.,3175
50079,Fresno Coin Gallery Jewelry And Loan Inc.,5653
50080,GERDAU,5808
50081,Goodfellas Pawn Shop Inc.,5902
50084,King's Pawnshop DBA King's Jewelry And Loan,6978
50085,National Association of Insurance & Financial Advisors/CA PAC,8256
50088,Pharmaceutical Research And Manufacturers Assn. Of America PAC,9198
50090,R & J Jewelry & Loan,9645
50099,The GlaxoSmith Kline PAC,11688
50100,Law Offices of Scott Warmuth,7194
50104,CA New Car Dealers Assoc.,2638
50115,Wal Mart,12551
50142,California Financial Service Association PAC,2383
50144,California Labor Federation Committee on Political Education,2518
50144,California Labor Federation Committee on Political Education,14
50148,Cemetary and Mortuary Association of California PAC,3330
50167,Macy's/ Bloomingdale's,7590
50170,Merck Sharp & Dohme Co.,7873
50173,O' Brien Homes,8673
50187,SUNPAC,11144
50188,Union Pacific Corporation,12165
50209,California Infill Federation PAC,2497
50215,David D Bohannon Organization,4496
50221,Elements Behavioral Health  including Promises Treatment Centers,4957
50222,Engineering & Utility Contractors Assn PAC DBA United Contractors Assn PAC,5051
50223,Berkshire Hathaway HomeServices,1419
50224,Genentech  Inc.  a Member of the Roche Group,5764
50232,John Edward York & Affiliated Entities  Including the Forty Niners Football Company  LLC,6831
50235,John M Ward and Associates,6837
50241,Resolution Strategies Inc,9770
50243,O'Brien Homes,8673
50256,Republic Service Inc.,9760
